Version Num, 1.00, 
Building Num, 1, 
Room Num, 12, 
Occupant Num, 21, 
Start Time, 2015-1-0, 
End Time, 2015-1-10, 
step,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
916, 2015/1/4 4:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
917, 2015/1/4 4:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
918, 2015/1/4 4:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
919, 2015/1/4 4:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
920, 2015/1/4 4:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
921, 2015/1/4 4:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
922, 2015/1/4 4:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
923, 2015/1/4 4:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
924, 2015/1/4 5:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
925, 2015/1/4 5:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
926, 2015/1/4 5:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
927, 2015/1/4 5:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
928, 2015/1/4 5:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
929, 2015/1/4 5:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
930, 2015/1/4 5:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
931, 2015/1/4 5:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
932, 2015/1/4 5:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
933, 2015/1/4 5:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
934, 2015/1/4 5:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
935, 2015/1/4 5:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
936, 2015/1/4 6:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
937, 2015/1/4 6:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
938, 2015/1/4 6:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
939, 2015/1/4 6:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
940, 2015/1/4 6:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
941, 2015/1/4 6:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
942, 2015/1/4 6:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
943, 2015/1/4 6:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
944, 2015/1/4 6:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
945, 2015/1/4 6:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
946, 2015/1/4 6:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
947, 2015/1/4 6:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
948, 2015/1/4 7:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
949, 2015/1/4 7:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
950, 2015/1/4 7:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
951, 2015/1/4 7:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
952, 2015/1/4 7:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
953, 2015/1/4 7:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
954, 2015/1/4 7:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
955, 2015/1/4 7:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
956, 2015/1/4 7:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
957, 2015/1/4 7:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
958, 2015/1/4 7:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
959, 2015/1/4 7:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
960, 2015/1/4 8:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
961, 2015/1/4 8:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
962, 2015/1/4 8:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
963, 2015/1/4 8:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
964, 2015/1/4 8:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
965, 2015/1/4 8:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
966, 2015/1/4 8:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
967, 2015/1/4 8:35:00, 1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
968, 2015/1/4 8:40:00, 1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
969, 2015/1/4 8:45:00, 1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
970, 2015/1/4 8:50:00, 1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
971, 2015/1/4 8:55:00, 1,0,0,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,
972, 2015/1/4 9:0:00, 1,0,0,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,
973, 2015/1/4 9:5:00, 1,0,0,0,12,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,
974, 2015/1/4 9:10:00, 1,0,1,0,12,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,
975, 2015/1/4 9:15:00, 1,0,1,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,
976, 2015/1/4 9:20:00, 1,0,1,0,4,0,0,0,3,0,0,0,0,5,5,0,0,0,0,0,0,
977, 2015/1/4 9:25:00, 1,0,1,0,4,0,0,0,3,0,0,0,0,8,5,0,0,0,0,0,0,
978, 2015/1/4 9:30:00, 1,0,1,0,1,0,0,0,3,0,0,0,0,5,5,0,0,0,0,0,0,
979, 2015/1/4 9:35:00, 1,0,1,0,1,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,
980, 2015/1/4 9:40:00, 1,0,1,0,0,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,
981, 2015/1/4 9:45:00, 1,0,1,0,0,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,
982, 2015/1/4 9:50:00, 1,0,1,0,0,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,
983, 2015/1/4 9:55:00, 1,0,5,0,0,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,
984, 2015/1/4 10:0:00, 8,0,8,0,0,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,
985, 2015/1/4 10:5:00, 8,0,3,0,0,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,
986, 2015/1/4 10:10:00, 5,0,3,0,0,0,0,0,3,1,0,0,0,5,5,0,0,0,0,0,0,
987, 2015/1/4 10:15:00, 5,0,3,0,0,0,0,0,3,1,0,0,0,5,5,0,0,0,0,0,0,
988, 2015/1/4 10:20:00, 5,0,3,0,2,0,0,0,1,1,0,0,0,5,5,0,0,0,0,0,0,
989, 2015/1/4 10:25:00, 5,0,12,0,2,0,0,0,1,1,0,0,0,5,5,0,0,0,0,0,0,
990, 2015/1/4 10:30:00, 5,0,1,0,0,0,0,0,3,1,0,0,0,5,5,0,0,0,0,0,0,
991, 2015/1/4 10:35:00, 1,0,1,0,0,0,0,0,11,1,0,0,0,5,5,0,0,0,0,0,0,
992, 2015/1/4 10:40:00, 1,0,1,0,2,0,0,0,3,1,0,0,0,8,5,0,0,0,0,0,0,
993, 2015/1/4 10:45:00, 1,0,1,0,2,0,0,0,3,1,0,0,0,8,5,0,0,0,0,0,0,
994, 2015/1/4 10:50:00, 1,0,12,0,2,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,
995, 2015/1/4 10:55:00, 1,0,11,0,2,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,
996, 2015/1/4 11:0:00, 1,0,4,0,2,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,
997, 2015/1/4 11:5:00, 1,0,4,0,2,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,
998, 2015/1/4 11:10:00, 5,0,8,0,2,0,0,0,3,3,0,0,0,5,12,0,0,0,0,0,0,
999, 2015/1/4 11:15:00, 5,0,5,0,2,0,0,0,3,6,0,0,0,5,12,0,0,0,0,0,0,
1000, 2015/1/4 11:20:00, 1,0,5,0,2,0,0,0,3,6,0,0,0,5,12,0,0,0,0,0,0,
1001, 2015/1/4 11:25:00, 1,0,5,0,2,0,0,0,3,6,0,0,0,5,5,0,0,0,0,0,0,
1002, 2015/1/4 11:30:00, 1,0,5,0,2,0,0,0,3,6,0,0,0,5,5,0,0,0,0,0,0,
1003, 2015/1/4 11:35:00, 2,0,0,0,12,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,
1004, 2015/1/4 11:40:00, 2,0,0,0,8,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,
1005, 2015/1/4 11:45:00, 0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,
1006, 2015/1/4 11:50:00, 0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
1007, 2015/1/4 11:55:00, 0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
1008, 2015/1/4 12:0:00, 0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,
1009, 2015/1/4 12:5:00, 0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,
1010, 2015/1/4 12:10:00, 0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1011, 2015/1/4 12:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1012, 2015/1/4 12:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1013, 2015/1/4 12:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1014, 2015/1/4 12:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1015, 2015/1/4 12:35:00, 0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
1016, 2015/1/4 12:40:00, 0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
1017, 2015/1/4 12:45:00, 0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
1018, 2015/1/4 12:50:00, 0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
1019, 2015/1/4 12:55:00, 1,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,
1020, 2015/1/4 13:0:00, 1,0,1,0,0,0,0,0,3,0,0,0,0,11,5,0,0,0,0,0,0,
1021, 2015/1/4 13:5:00, 1,0,1,0,2,0,0,0,3,0,0,0,0,11,5,0,0,0,0,0,0,
1022, 2015/1/4 13:10:00, 1,0,1,0,2,0,0,0,3,0,0,0,0,5,5,0,0,0,0,0,0,
1023, 2015/1/4 13:15:00, 1,0,1,0,2,0,0,0,3,0,0,0,0,5,5,0,0,0,0,0,0,
1024, 2015/1/4 13:20:00, 1,0,1,0,12,0,0,0,3,0,0,0,0,5,5,0,0,0,0,0,0,
1025, 2015/1/4 13:25:00, 1,0,1,0,12,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1026, 2015/1/4 13:30:00, 1,0,1,0,2,0,0,0,3,12,0,0,0,5,5,0,0,0,0,0,0,
1027, 2015/1/4 13:35:00, 4,0,11,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1028, 2015/1/4 13:40:00, 4,0,11,0,2,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
1029, 2015/1/4 13:45:00, 4,0,1,0,2,0,0,0,0,4,0,0,0,11,5,0,0,0,0,0,0,
1030, 2015/1/4 13:50:00, 4,0,1,0,2,0,0,0,0,4,0,0,0,11,5,0,0,0,0,0,0,
1031, 2015/1/4 13:55:00, 4,0,1,0,2,0,0,0,3,12,0,0,0,8,5,0,0,0,0,0,0,
1032, 2015/1/4 14:0:00, 4,0,1,0,2,0,0,0,3,12,0,0,0,11,5,0,0,0,0,0,0,
1033, 2015/1/4 14:5:00, 4,0,1,0,12,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
1034, 2015/1/4 14:10:00, 4,0,1,0,12,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1035, 2015/1/4 14:15:00, 11,0,1,0,8,0,0,0,12,4,0,0,0,5,5,0,0,0,0,0,0,
1036, 2015/1/4 14:20:00, 1,0,1,0,8,0,0,0,12,4,0,0,0,5,5,0,0,0,0,0,0,
1037, 2015/1/4 14:25:00, 1,0,1,0,8,0,0,0,12,4,0,0,0,5,5,0,0,0,0,0,0,
1038, 2015/1/4 14:30:00, 1,0,1,0,8,0,0,0,6,4,0,0,0,5,5,0,0,0,0,0,0,
1039, 2015/1/4 14:35:00, 1,0,1,0,8,0,0,0,6,4,0,0,0,5,5,0,0,0,0,0,0,
1040, 2015/1/4 14:40:00, 1,0,1,0,8,0,0,0,6,4,0,0,0,5,5,0,0,0,0,0,0,
1041, 2015/1/4 14:45:00, 1,0,1,0,8,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1042, 2015/1/4 14:50:00, 1,0,1,0,2,0,0,0,8,4,0,0,0,5,5,0,0,0,0,0,0,
1043, 2015/1/4 14:55:00, 1,0,1,0,2,0,0,0,7,4,0,0,0,5,5,0,0,0,0,0,0,
1044, 2015/1/4 15:0:00, 1,0,1,0,2,0,0,0,7,4,0,0,0,5,5,0,0,0,0,0,0,
1045, 2015/1/4 15:5:00, 1,0,1,0,2,0,0,0,7,4,0,0,0,5,5,0,0,0,0,0,0,
1046, 2015/1/4 15:10:00, 1,0,1,0,2,0,0,0,7,4,0,0,0,5,5,0,0,0,0,0,0,
1047, 2015/1/4 15:15:00, 0,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1048, 2015/1/4 15:20:00, 0,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1049, 2015/1/4 15:25:00, 0,0,2,0,11,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1050, 2015/1/4 15:30:00, 2,0,2,0,11,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1051, 2015/1/4 15:35:00, 2,0,2,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1052, 2015/1/4 15:40:00, 2,0,2,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1053, 2015/1/4 15:45:00, 5,0,2,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1054, 2015/1/4 15:50:00, 5,0,2,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1055, 2015/1/4 15:55:00, 0,0,2,0,2,0,0,0,3,11,0,0,0,5,5,0,0,0,0,0,0,
1056, 2015/1/4 16:0:00, 1,0,2,0,2,0,0,0,3,11,0,0,0,5,5,0,0,0,0,0,0,
1057, 2015/1/4 16:5:00, 1,0,2,0,2,0,0,0,3,11,0,0,0,5,12,0,0,0,0,0,0,
1058, 2015/1/4 16:10:00, 1,0,2,0,2,0,0,0,3,4,0,0,0,5,12,0,0,0,0,0,0,
1059, 2015/1/4 16:15:00, 1,0,2,0,2,0,0,0,3,4,0,0,0,5,8,0,0,0,0,0,0,
1060, 2015/1/4 16:20:00, 1,0,2,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1061, 2015/1/4 16:25:00, 1,0,2,0,2,0,0,0,3,11,0,0,0,5,5,0,0,0,0,0,0,
1062, 2015/1/4 16:30:00, 1,0,2,0,2,0,0,0,3,11,0,0,0,5,5,0,0,0,0,0,0,
1063, 2015/1/4 16:35:00, 1,0,2,0,2,0,0,0,3,11,0,0,0,8,5,0,0,0,0,0,0,
1064, 2015/1/4 16:40:00, 1,0,2,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1065, 2015/1/4 16:45:00, 1,0,2,0,2,0,0,0,3,4,0,0,0,5,12,0,0,0,0,0,0,
1066, 2015/1/4 16:50:00, 1,0,2,0,2,0,0,0,3,4,0,0,0,5,12,0,0,0,0,0,0,
1067, 2015/1/4 16:55:00, 1,0,2,0,2,0,0,0,3,4,0,0,0,5,12,0,0,0,0,0,0,
1068, 2015/1/4 17:0:00, 1,0,2,0,2,0,0,0,11,4,0,0,0,5,12,0,0,0,0,0,0,
1069, 2015/1/4 17:5:00, 1,0,2,0,2,0,0,0,11,4,0,0,0,5,5,0,0,0,0,0,0,
1070, 2015/1/4 17:10:00, 1,0,2,0,2,0,0,0,11,4,0,0,0,8,5,0,0,0,0,0,0,
1071, 2015/1/4 17:15:00, 1,0,5,0,2,0,0,0,3,4,0,0,0,8,5,0,0,0,0,0,0,
1072, 2015/1/4 17:20:00, 1,0,5,0,2,0,0,0,3,4,0,0,0,8,5,0,0,0,0,0,0,
1073, 2015/1/4 17:25:00, 1,0,5,0,12,0,0,0,3,4,0,0,0,8,11,0,0,0,0,0,0,
1074, 2015/1/4 17:30:00, 1,0,5,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
1075, 2015/1/4 17:35:00, 1,0,5,0,8,0,0,0,3,4,0,0,0,8,5,0,0,0,0,0,0,
1076, 2015/1/4 17:40:00, 1,0,0,0,8,0,0,0,3,4,0,0,0,8,5,0,0,0,0,0,0,
1077, 2015/1/4 17:45:00, 1,0,0,0,8,0,0,0,3,4,0,0,0,8,5,0,0,0,0,0,0,
1078, 2015/1/4 17:50:00, 0,0,0,0,8,0,0,0,3,0,0,0,0,8,5,0,0,0,0,0,0,
1079, 2015/1/4 17:55:00, 0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,
1080, 2015/1/4 18:0:00, 0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1081, 2015/1/4 18:5:00, 0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1082, 2015/1/4 18:10:00, 0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1083, 2015/1/4 18:15:00, 0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1084, 2015/1/4 18:20:00, 0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
1085, 2015/1/4 18:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1086, 2015/1/4 18:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1087, 2015/1/4 18:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1088, 2015/1/4 18:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1089, 2015/1/4 18:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1090, 2015/1/4 18:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1091, 2015/1/4 18:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1092, 2015/1/4 19:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1093, 2015/1/4 19:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1094, 2015/1/4 19:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1095, 2015/1/4 19:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1096, 2015/1/4 19:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1097, 2015/1/4 19:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1098, 2015/1/4 19:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1099, 2015/1/4 19:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1100, 2015/1/4 19:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1101, 2015/1/4 19:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1102, 2015/1/4 19:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1103, 2015/1/4 19:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1104, 2015/1/4 20:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1105, 2015/1/4 20:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1106, 2015/1/4 20:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1107, 2015/1/4 20:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1108, 2015/1/4 20:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1109, 2015/1/4 20:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1110, 2015/1/4 20:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1111, 2015/1/4 20:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1112, 2015/1/4 20:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1113, 2015/1/4 20:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1114, 2015/1/4 20:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1115, 2015/1/4 20:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1116, 2015/1/4 21:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1117, 2015/1/4 21:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1118, 2015/1/4 21:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1119, 2015/1/4 21:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1120, 2015/1/4 21:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1121, 2015/1/4 21:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1122, 2015/1/4 21:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1123, 2015/1/4 21:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1124, 2015/1/4 21:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1125, 2015/1/4 21:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1126, 2015/1/4 21:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1127, 2015/1/4 21:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1128, 2015/1/4 22:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1129, 2015/1/4 22:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1130, 2015/1/4 22:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1131, 2015/1/4 22:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1132, 2015/1/4 22:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1133, 2015/1/4 22:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1134, 2015/1/4 22:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1135, 2015/1/4 22:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1136, 2015/1/4 22:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1137, 2015/1/4 22:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1138, 2015/1/4 22:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1139, 2015/1/4 22:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1140, 2015/1/4 23:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1141, 2015/1/4 23:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1142, 2015/1/4 23:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1143, 2015/1/4 23:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
