step,time,0,1,2,3,4,5,6,7,8,
396, 2015/1/6 12:0:00,2,1,0,1,0,0,2,0,0,
397, 2015/1/6 12:20:00,3,0,2,1,0,0,0,0,0,
398, 2015/1/6 12:40:00,2,0,2,1,0,0,0,0,1,
399, 2015/1/6 13:0:00,2,1,2,1,0,0,0,0,0,
400, 2015/1/6 13:20:00,0,3,3,0,0,0,0,0,0,
401, 2015/1/6 13:40:00,1,1,2,0,0,1,0,0,1,
402, 2015/1/6 14:0:00,0,1,1,2,1,0,0,0,1,
403, 2015/1/6 14:20:00,0,1,2,2,0,0,0,1,0,
404, 2015/1/6 14:40:00,0,0,0,0,0,0,6,0,0,
405, 2015/1/6 15:0:00,0,0,0,0,0,0,6,0,0,
406, 2015/1/6 15:20:00,0,0,0,0,0,0,6,0,0,
407, 2015/1/6 15:40:00,1,0,2,0,2,0,0,0,1,
408, 2015/1/6 16:0:00,0,0,0,0,0,0,6,0,0,
409, 2015/1/6 16:20:00,0,0,0,0,0,0,6,0,0,
410, 2015/1/6 16:40:00,0,0,0,0,0,0,6,0,0,
411, 2015/1/6 17:0:00,0,0,0,0,0,0,6,0,0,
412, 2015/1/6 17:20:00,1,1,2,0,0,1,0,1,0,
413, 2015/1/6 17:40:00,0,0,0,0,0,0,6,0,0,
414, 2015/1/6 18:0:00,0,0,0,0,0,0,6,0,0,
415, 2015/1/6 18:20:00,6,0,0,0,0,0,0,0,0,
416, 2015/1/6 18:40:00,6,0,0,0,0,0,0,0,0,
417, 2015/1/6 19:0:00,6,0,0,0,0,0,0,0,0,
418, 2015/1/6 19:20:00,6,0,0,0,0,0,0,0,0,
419, 2015/1/6 19:40:00,6,0,0,0,0,0,0,0,0,
420, 2015/1/6 20:0:00,6,0,0,0,0,0,0,0,0,
421, 2015/1/6 20:20:00,6,0,0,0,0,0,0,0,0,
422, 2015/1/6 20:40:00,6,0,0,0,0,0,0,0,0,
423, 2015/1/6 21:0:00,6,0,0,0,0,0,0,0,0,
424, 2015/1/6 21:20:00,6,0,0,0,0,0,0,0,0,
425, 2015/1/6 21:40:00,6,0,0,0,0,0,0,0,0,
426, 2015/1/6 22:0:00,6,0,0,0,0,0,0,0,0,
427, 2015/1/6 22:20:00,6,0,0,0,0,0,0,0,0,
428, 2015/1/6 22:40:00,6,0,0,0,0,0,0,0,0,
429, 2015/1/6 23:0:00,6,0,0,0,0,0,0,0,0,
430, 2015/1/6 23:20:00,6,0,0,0,0,0,0,0,0,
431, 2015/1/6 23:40:00,6,0,0,0,0,0,0,0,0,
432, 2015/1/7 0:0:00,6,0,0,0,0,0,0,0,0,
433, 2015/1/7 0:20:00,6,0,0,0,0,0,0,0,0,
434, 2015/1/7 0:40:00,6,0,0,0,0,0,0,0,0,
435, 2015/1/7 1:0:00,6,0,0,0,0,0,0,0,0,
436, 2015/1/7 1:20:00,6,0,0,0,0,0,0,0,0,
437, 2015/1/7 1:40:00,6,0,0,0,0,0,0,0,0,
438, 2015/1/7 2:0:00,6,0,0,0,0,0,0,0,0,
439, 2015/1/7 2:20:00,6,0,0,0,0,0,0,0,0,
440, 2015/1/7 2:40:00,6,0,0,0,0,0,0,0,0,
441, 2015/1/7 3:0:00,6,0,0,0,0,0,0,0,0,
442, 2015/1/7 3:20:00,6,0,0,0,0,0,0,0,0,
443, 2015/1/7 3:40:00,6,0,0,0,0,0,0,0,0,
444, 2015/1/7 4:0:00,6,0,0,0,0,0,0,0,0,
445, 2015/1/7 4:20:00,6,0,0,0,0,0,0,0,0,
446, 2015/1/7 4:40:00,6,0,0,0,0,0,0,0,0,
447, 2015/1/7 5:0:00,6,0,0,0,0,0,0,0,0,
448, 2015/1/7 5:20:00,6,0,0,0,0,0,0,0,0,
449, 2015/1/7 5:40:00,6,0,0,0,0,0,0,0,0,
450, 2015/1/7 6:0:00,6,0,0,0,0,0,0,0,0,
451, 2015/1/7 6:20:00,6,0,0,0,0,0,0,0,0,
452, 2015/1/7 6:40:00,6,0,0,0,0,0,0,0,0,
453, 2015/1/7 7:0:00,6,0,0,0,0,0,0,0,0,
454, 2015/1/7 7:20:00,6,0,0,0,0,0,0,0,0,
455, 2015/1/7 7:40:00,6,0,0,0,0,0,0,0,0,
456, 2015/1/7 8:0:00,6,0,0,0,0,0,0,0,0,
457, 2015/1/7 8:20:00,4,1,0,1,0,0,0,0,0,
458, 2015/1/7 8:40:00,4,1,0,1,0,0,0,0,0,
459, 2015/1/7 9:0:00,3,0,1,1,0,1,0,0,0,
460, 2015/1/7 9:20:00,3,1,0,0,0,0,0,2,0,
461, 2015/1/7 9:40:00,0,0,3,1,0,1,0,0,1,
462, 2015/1/7 10:0:00,1,2,0,0,1,0,0,2,0,
463, 2015/1/7 10:20:00,0,0,0,0,0,0,6,0,0,
464, 2015/1/7 10:40:00,1,1,1,1,1,0,0,1,0,
465, 2015/1/7 11:0:00,0,1,2,2,0,1,0,0,0,
466, 2015/1/7 11:20:00,0,0,0,0,0,0,6,0,0,
467, 2015/1/7 11:40:00,0,0,0,0,0,0,6,0,0,
468, 2015/1/7 12:0:00,0,0,0,0,0,0,6,0,0,
469, 2015/1/7 12:20:00,4,0,1,1,0,0,0,0,0,
470, 2015/1/7 12:40:00,2,0,3,1,0,0,0,0,0,
471, 2015/1/7 13:0:00,2,0,2,1,0,0,0,1,0,
472, 2015/1/7 13:20:00,1,1,2,1,1,0,0,0,0,
473, 2015/1/7 13:40:00,0,1,3,2,0,0,0,0,0,
474, 2015/1/7 14:0:00,0,2,1,1,0,0,0,1,1,
475, 2015/1/7 14:20:00,0,0,0,1,0,0,5,0,0,
476, 2015/1/7 14:40:00,0,0,0,1,0,0,5,0,0,
477, 2015/1/7 15:0:00,0,0,0,1,0,0,5,0,0,
478, 2015/1/7 15:20:00,1,0,1,1,1,0,0,2,0,
479, 2015/1/7 15:40:00,1,1,2,1,1,0,0,0,0,
480, 2015/1/7 16:0:00,0,0,0,0,0,0,6,0,0,
481, 2015/1/7 16:20:00,0,0,0,0,0,0,6,0,0,
482, 2015/1/7 16:40:00,0,0,0,0,0,0,6,0,0,
483, 2015/1/7 17:0:00,0,0,0,0,0,0,6,0,0,
484, 2015/1/7 17:20:00,0,0,0,0,0,0,6,0,0,
485, 2015/1/7 17:40:00,0,0,0,0,0,0,6,0,0,
486, 2015/1/7 18:0:00,0,0,0,0,0,0,6,0,0,
487, 2015/1/7 18:20:00,6,0,0,0,0,0,0,0,0,
488, 2015/1/7 18:40:00,6,0,0,0,0,0,0,0,0,
489, 2015/1/7 19:0:00,6,0,0,0,0,0,0,0,0,
490, 2015/1/7 19:20:00,6,0,0,0,0,0,0,0,0,
491, 2015/1/7 19:40:00,6,0,0,0,0,0,0,0,0,
492, 2015/1/7 20:0:00,6,0,0,0,0,0,0,0,0,
493, 2015/1/7 20:20:00,6,0,0,0,0,0,0,0,0,
494, 2015/1/7 20:40:00,6,0,0,0,0,0,0,0,0,
495, 2015/1/7 21:0:00,6,0,0,0,0,0,0,0,0,
496, 2015/1/7 21:20:00,6,0,0,0,0,0,0,0,0,
497, 2015/1/7 21:40:00,6,0,0,0,0,0,0,0,0,
498, 2015/1/7 22:0:00,6,0,0,0,0,0,0,0,0,
499, 2015/1/7 22:20:00,6,0,0,0,0,0,0,0,0,
500, 2015/1/7 22:40:00,6,0,0,0,0,0,0,0,0,
501, 2015/1/7 23:0:00,6,0,0,0,0,0,0,0,0,
502, 2015/1/7 23:20:00,6,0,0,0,0,0,0,0,0,
503, 2015/1/7 23:40:00,6,0,0,0,0,0,0,0,0,
504, 2015/1/8 0:0:00,6,0,0,0,0,0,0,0,0,
505, 2015/1/8 0:20:00,6,0,0,0,0,0,0,0,0,
506, 2015/1/8 0:40:00,6,0,0,0,0,0,0,0,0,
507, 2015/1/8 1:0:00,6,0,0,0,0,0,0,0,0,
508, 2015/1/8 1:20:00,6,0,0,0,0,0,0,0,0,
509, 2015/1/8 1:40:00,6,0,0,0,0,0,0,0,0,
510, 2015/1/8 2:0:00,6,0,0,0,0,0,0,0,0,
511, 2015/1/8 2:20:00,6,0,0,0,0,0,0,0,0,
512, 2015/1/8 2:40:00,6,0,0,0,0,0,0,0,0,
513, 2015/1/8 3:0:00,6,0,0,0,0,0,0,0,0,
514, 2015/1/8 3:20:00,6,0,0,0,0,0,0,0,0,
515, 2015/1/8 3:40:00,6,0,0,0,0,0,0,0,0,
516, 2015/1/8 4:0:00,6,0,0,0,0,0,0,0,0,
517, 2015/1/8 4:20:00,6,0,0,0,0,0,0,0,0,
518, 2015/1/8 4:40:00,6,0,0,0,0,0,0,0,0,
519, 2015/1/8 5:0:00,6,0,0,0,0,0,0,0,0,
520, 2015/1/8 5:20:00,6,0,0,0,0,0,0,0,0,
521, 2015/1/8 5:40:00,6,0,0,0,0,0,0,0,0,
522, 2015/1/8 6:0:00,6,0,0,0,0,0,0,0,0,
523, 2015/1/8 6:20:00,6,0,0,0,0,0,0,0,0,
524, 2015/1/8 6:40:00,6,0,0,0,0,0,0,0,0,
525, 2015/1/8 7:0:00,6,0,0,0,0,0,0,0,0,
526, 2015/1/8 7:20:00,6,0,0,0,0,0,0,0,0,
527, 2015/1/8 7:40:00,6,0,0,0,0,0,0,0,0,
528, 2015/1/8 8:0:00,6,0,0,0,0,0,0,0,0,
529, 2015/1/8 8:20:00,3,2,0,1,0,0,0,0,0,
530, 2015/1/8 8:40:00,3,1,0,1,1,0,0,0,0,
531, 2015/1/8 9:0:00,1,2,1,1,0,0,0,0,1,
532, 2015/1/8 9:20:00,0,0,0,0,0,0,6,0,0,
533, 2015/1/8 9:40:00,0,0,0,0,0,0,6,0,0,
534, 2015/1/8 10:0:00,0,0,0,0,0,0,6,0,0,
535, 2015/1/8 10:20:00,0,0,0,0,0,0,6,0,0,
536, 2015/1/8 10:40:00,0,0,0,0,0,0,6,0,0,
537, 2015/1/8 11:0:00,0,1,1,0,1,0,0,1,2,
538, 2015/1/8 11:20:00,0,2,2,2,0,0,0,0,0,
539, 2015/1/8 11:40:00,0,0,2,2,0,1,0,1,0,
540, 2015/1/8 12:0:00,1,1,0,0,1,0,3,0,0,
541, 2015/1/8 12:20:00,5,0,1,0,0,0,0,0,0,
542, 2015/1/8 12:40:00,2,0,1,2,0,0,0,0,1,
543, 2015/1/8 13:0:00,2,0,2,2,0,0,0,0,0,
544, 2015/1/8 13:20:00,0,2,1,1,1,0,0,0,1,
545, 2015/1/8 13:40:00,0,0,2,1,1,0,0,1,1,
546, 2015/1/8 14:0:00,0,2,2,1,0,0,0,1,0,
547, 2015/1/8 14:20:00,0,1,1,2,1,0,0,1,0,
548, 2015/1/8 14:40:00,0,1,1,1,0,0,3,0,0,
549, 2015/1/8 15:0:00,0,1,1,1,0,0,3,0,0,
550, 2015/1/8 15:20:00,0,2,1,0,0,0,3,0,0,
551, 2015/1/8 15:40:00,0,1,1,0,0,0,3,1,0,
552, 2015/1/8 16:0:00,0,1,1,1,0,0,3,0,0,
553, 2015/1/8 16:20:00,0,1,1,1,0,0,3,0,0,
554, 2015/1/8 16:40:00,0,1,2,0,0,0,0,2,1,
555, 2015/1/8 17:0:00,0,0,0,0,0,0,6,0,0,
556, 2015/1/8 17:20:00,0,0,0,0,0,0,6,0,0,
557, 2015/1/8 17:40:00,0,0,0,0,0,0,6,0,0,
558, 2015/1/8 18:0:00,0,0,0,0,0,0,6,0,0,
559, 2015/1/8 18:20:00,6,0,0,0,0,0,0,0,0,
560, 2015/1/8 18:40:00,6,0,0,0,0,0,0,0,0,
561, 2015/1/8 19:0:00,6,0,0,0,0,0,0,0,0,
562, 2015/1/8 19:20:00,6,0,0,0,0,0,0,0,0,
563, 2015/1/8 19:40:00,6,0,0,0,0,0,0,0,0,
564, 2015/1/8 20:0:00,6,0,0,0,0,0,0,0,0,
565, 2015/1/8 20:20:00,6,0,0,0,0,0,0,0,0,
566, 2015/1/8 20:40:00,6,0,0,0,0,0,0,0,0,
567, 2015/1/8 21:0:00,6,0,0,0,0,0,0,0,0,
568, 2015/1/8 21:20:00,6,0,0,0,0,0,0,0,0,
569, 2015/1/8 21:40:00,6,0,0,0,0,0,0,0,0,
570, 2015/1/8 22:0:00,6,0,0,0,0,0,0,0,0,
571, 2015/1/8 22:20:00,6,0,0,0,0,0,0,0,0,
572, 2015/1/8 22:40:00,6,0,0,0,0,0,0,0,0,
573, 2015/1/8 23:0:00,6,0,0,0,0,0,0,0,0,
574, 2015/1/8 23:20:00,6,0,0,0,0,0,0,0,0,
575, 2015/1/8 23:40:00,6,0,0,0,0,0,0,0,0,
576, 2015/1/9 0:0:00,6,0,0,0,0,0,0,0,0,
577, 2015/1/9 0:20:00,6,0,0,0,0,0,0,0,0,
578, 2015/1/9 0:40:00,6,0,0,0,0,0,0,0,0,
579, 2015/1/9 1:0:00,6,0,0,0,0,0,0,0,0,
580, 2015/1/9 1:20:00,6,0,0,0,0,0,0,0,0,
581, 2015/1/9 1:40:00,6,0,0,0,0,0,0,0,0,
582, 2015/1/9 2:0:00,6,0,0,0,0,0,0,0,0,
583, 2015/1/9 2:20:00,6,0,0,0,0,0,0,0,0,
584, 2015/1/9 2:40:00,6,0,0,0,0,0,0,0,0,
585, 2015/1/9 3:0:00,6,0,0,0,0,0,0,0,0,
586, 2015/1/9 3:20:00,6,0,0,0,0,0,0,0,0,
587, 2015/1/9 3:40:00,6,0,0,0,0,0,0,0,0,
588, 2015/1/9 4:0:00,6,0,0,0,0,0,0,0,0,
589, 2015/1/9 4:20:00,6,0,0,0,0,0,0,0,0,
590, 2015/1/9 4:40:00,6,0,0,0,0,0,0,0,0,
591, 2015/1/9 5:0:00,6,0,0,0,0,0,0,0,0,
592, 2015/1/9 5:20:00,6,0,0,0,0,0,0,0,0,
593, 2015/1/9 5:40:00,6,0,0,0,0,0,0,0,0,
594, 2015/1/9 6:0:00,6,0,0,0,0,0,0,0,0,
595, 2015/1/9 6:20:00,6,0,0,0,0,0,0,0,0,
596, 2015/1/9 6:40:00,6,0,0,0,0,0,0,0,0,
597, 2015/1/9 7:0:00,6,0,0,0,0,0,0,0,0,
598, 2015/1/9 7:20:00,6,0,0,0,0,0,0,0,0,
599, 2015/1/9 7:40:00,6,0,0,0,0,0,0,0,0,
600, 2015/1/9 8:0:00,6,0,0,0,0,0,0,0,0,
601, 2015/1/9 8:20:00,5,0,1,0,0,0,0,0,0,
602, 2015/1/9 8:40:00,4,0,1,1,0,0,0,0,0,
603, 2015/1/9 9:0:00,3,1,1,1,0,0,0,0,0,
604, 2015/1/9 9:20:00,0,0,0,0,0,0,6,0,0,
605, 2015/1/9 9:40:00,0,0,0,0,0,0,6,0,0,
606, 2015/1/9 10:0:00,0,0,0,0,0,0,6,0,0,
607, 2015/1/9 10:20:00,0,2,1,0,0,1,0,1,1,
608, 2015/1/9 10:40:00,2,2,0,1,0,1,0,0,0,
609, 2015/1/9 11:0:00,0,0,0,0,0,0,6,0,0,
610, 2015/1/9 11:20:00,0,0,0,0,0,0,6,0,0,
611, 2015/1/9 11:40:00,0,0,0,0,0,0,6,0,0,
612, 2015/1/9 12:0:00,3,1,0,0,0,2,0,0,0,
613, 2015/1/9 12:20:00,5,0,0,1,0,0,0,0,0,
614, 2015/1/9 12:40:00,3,1,0,1,0,0,0,1,0,
615, 2015/1/9 13:0:00,2,2,0,2,0,0,0,0,0,
616, 2015/1/9 13:20:00,0,2,1,2,1,0,0,0,0,
617, 2015/1/9 13:40:00,0,2,2,1,1,0,0,0,0,
618, 2015/1/9 14:0:00,0,2,2,2,0,0,0,0,0,
619, 2015/1/9 14:20:00,0,0,0,0,0,0,6,0,0,
620, 2015/1/9 14:40:00,0,0,0,1,1,1,0,2,1,
621, 2015/1/9 15:0:00,0,0,0,0,0,0,6,0,0,
622, 2015/1/9 15:20:00,0,0,1,0,1,2,0,2,0,
623, 2015/1/9 15:40:00,0,1,0,0,0,0,5,0,0,
624, 2015/1/9 16:0:00,0,0,0,0,0,0,5,1,0,
625, 2015/1/9 16:20:00,0,1,0,0,0,0,5,0,0,
626, 2015/1/9 16:40:00,0,1,0,0,0,0,5,0,0,
627, 2015/1/9 17:0:00,0,1,0,0,0,0,5,0,0,
628, 2015/1/9 17:20:00,0,0,0,0,0,0,5,1,0,
629, 2015/1/9 17:40:00,0,1,0,0,0,0,5,0,0,
630, 2015/1/9 18:0:00,0,1,0,0,0,0,5,0,0,
631, 2015/1/9 18:20:00,6,0,0,0,0,0,0,0,0,
632, 2015/1/9 18:40:00,6,0,0,0,0,0,0,0,0,
633, 2015/1/9 19:0:00,6,0,0,0,0,0,0,0,0,
634, 2015/1/9 19:20:00,6,0,0,0,0,0,0,0,0,
635, 2015/1/9 19:40:00,6,0,0,0,0,0,0,0,0,
636, 2015/1/9 20:0:00,6,0,0,0,0,0,0,0,0,
637, 2015/1/9 20:20:00,6,0,0,0,0,0,0,0,0,
638, 2015/1/9 20:40:00,6,0,0,0,0,0,0,0,0,
639, 2015/1/9 21:0:00,6,0,0,0,0,0,0,0,0,
640, 2015/1/9 21:20:00,6,0,0,0,0,0,0,0,0,
641, 2015/1/9 21:40:00,6,0,0,0,0,0,0,0,0,
642, 2015/1/9 22:0:00,6,0,0,0,0,0,0,0,0,
643, 2015/1/9 22:20:00,6,0,0,0,0,0,0,0,0,
644, 2015/1/9 22:40:00,6,0,0,0,0,0,0,0,0,
645, 2015/1/9 23:0:00,6,0,0,0,0,0,0,0,0,
646, 2015/1/9 23:20:00,6,0,0,0,0,0,0,0,0,
647, 2015/1/9 23:40:00,6,0,0,0,0,0,0,0,0,
648, 2015/1/10 0:0:00,6,0,0,0,0,0,0,0,0,
649, 2015/1/10 0:20:00,6,0,0,0,0,0,0,0,0,
650, 2015/1/10 0:40:00,6,0,0,0,0,0,0,0,0,
651, 2015/1/10 1:0:00,6,0,0,0,0,0,0,0,0,
652, 2015/1/10 1:20:00,6,0,0,0,0,0,0,0,0,
653, 2015/1/10 1:40:00,6,0,0,0,0,0,0,0,0,
654, 2015/1/10 2:0:00,6,0,0,0,0,0,0,0,0,
655, 2015/1/10 2:20:00,6,0,0,0,0,0,0,0,0,
656, 2015/1/10 2:40:00,6,0,0,0,0,0,0,0,0,
657, 2015/1/10 3:0:00,6,0,0,0,0,0,0,0,0,
658, 2015/1/10 3:20:00,6,0,0,0,0,0,0,0,0,
659, 2015/1/10 3:40:00,6,0,0,0,0,0,0,0,0,
660, 2015/1/10 4:0:00,6,0,0,0,0,0,0,0,0,
661, 2015/1/10 4:20:00,6,0,0,0,0,0,0,0,0,
662, 2015/1/10 4:40:00,6,0,0,0,0,0,0,0,0,
663, 2015/1/10 5:0:00,6,0,0,0,0,0,0,0,0,
664, 2015/1/10 5:20:00,6,0,0,0,0,0,0,0,0,
665, 2015/1/10 5:40:00,6,0,0,0,0,0,0,0,0,
666, 2015/1/10 6:0:00,6,0,0,0,0,0,0,0,0,
667, 2015/1/10 6:20:00,6,0,0,0,0,0,0,0,0,
668, 2015/1/10 6:40:00,6,0,0,0,0,0,0,0,0,
669, 2015/1/10 7:0:00,6,0,0,0,0,0,0,0,0,
670, 2015/1/10 7:20:00,6,0,0,0,0,0,0,0,0,
671, 2015/1/10 7:40:00,6,0,0,0,0,0,0,0,0,
672, 2015/1/10 8:0:00,6,0,0,0,0,0,0,0,0,
673, 2015/1/10 8:20:00,6,0,0,0,0,0,0,0,0,
674, 2015/1/10 8:40:00,6,0,0,0,0,0,0,0,0,
675, 2015/1/10 9:0:00,6,0,0,0,0,0,0,0,0,
676, 2015/1/10 9:20:00,6,0,0,0,0,0,0,0,0,
677, 2015/1/10 9:40:00,6,0,0,0,0,0,0,0,0,
678, 2015/1/10 10:0:00,6,0,0,0,0,0,0,0,0,
679, 2015/1/10 10:20:00,6,0,0,0,0,0,0,0,0,
680, 2015/1/10 10:40:00,6,0,0,0,0,0,0,0,0,
681, 2015/1/10 11:0:00,6,0,0,0,0,0,0,0,0,
682, 2015/1/10 11:20:00,6,0,0,0,0,0,0,0,0,
683, 2015/1/10 11:40:00,6,0,0,0,0,0,0,0,0,
684, 2015/1/10 12:0:00,6,0,0,0,0,0,0,0,0,
685, 2015/1/10 12:20:00,6,0,0,0,0,0,0,0,0,
686, 2015/1/10 12:40:00,6,0,0,0,0,0,0,0,0,
687, 2015/1/10 13:0:00,6,0,0,0,0,0,0,0,0,
688, 2015/1/10 13:20:00,6,0,0,0,0,0,0,0,0,
689, 2015/1/10 13:40:00,6,0,0,0,0,0,0,0,0,
690, 2015/1/10 14:0:00,6,0,0,0,0,0,0,0,0,
691, 2015/1/10 14:20:00,6,0,0,0,0,0,0,0,0,
692, 2015/1/10 14:40:00,6,0,0,0,0,0,0,0,0,
693, 2015/1/10 15:0:00,6,0,0,0,0,0,0,0,0,
694, 2015/1/10 15:20:00,6,0,0,0,0,0,0,0,0,
695, 2015/1/10 15:40:00,6,0,0,0,0,0,0,0,0,
696, 2015/1/10 16:0:00,6,0,0,0,0,0,0,0,0,
697, 2015/1/10 16:20:00,6,0,0,0,0,0,0,0,0,
698, 2015/1/10 16:40:00,6,0,0,0,0,0,0,0,0,
699, 2015/1/10 17:0:00,6,0,0,0,0,0,0,0,0,
700, 2015/1/10 17:20:00,6,0,0,0,0,0,0,0,0,
701, 2015/1/10 17:40:00,6,0,0,0,0,0,0,0,0,
702, 2015/1/10 18:0:00,6,0,0,0,0,0,0,0,0,
703, 2015/1/10 18:20:00,6,0,0,0,0,0,0,0,0,
704, 2015/1/10 18:40:00,6,0,0,0,0,0,0,0,0,
705, 2015/1/10 19:0:00,6,0,0,0,0,0,0,0,0,
706, 2015/1/10 19:20:00,6,0,0,0,0,0,0,0,0,
707, 2015/1/10 19:40:00,6,0,0,0,0,0,0,0,0,
708, 2015/1/10 20:0:00,6,0,0,0,0,0,0,0,0,
709, 2015/1/10 20:20:00,6,0,0,0,0,0,0,0,0,
710, 2015/1/10 20:40:00,6,0,0,0,0,0,0,0,0,
711, 2015/1/10 21:0:00,6,0,0,0,0,0,0,0,0,
712, 2015/1/10 21:20:00,6,0,0,0,0,0,0,0,0,
713, 2015/1/10 21:40:00,6,0,0,0,0,0,0,0,0,
714, 2015/1/10 22:0:00,6,0,0,0,0,0,0,0,0,
715, 2015/1/10 22:20:00,6,0,0,0,0,0,0,0,0,
716, 2015/1/10 22:40:00,6,0,0,0,0,0,0,0,0,
717, 2015/1/10 23:0:00,6,0,0,0,0,0,0,0,0,
718, 2015/1/10 23:20:00,6,0,0,0,0,0,0,0,0,
719, 2015/1/10 23:40:00,6,0,0,0,0,0,0,0,0,
720, 2015/1/11 0:0:00,6,0,0,0,0,0,0,0,0,
721, 2015/1/11 0:20:00,6,0,0,0,0,0,0,0,0,
722, 2015/1/11 0:40:00,6,0,0,0,0,0,0,0,0,
723, 2015/1/11 1:0:00,6,0,0,0,0,0,0,0,0,
724, 2015/1/11 1:20:00,6,0,0,0,0,0,0,0,0,
725, 2015/1/11 1:40:00,6,0,0,0,0,0,0,0,0,
726, 2015/1/11 2:0:00,6,0,0,0,0,0,0,0,0,
727, 2015/1/11 2:20:00,6,0,0,0,0,0,0,0,0,
728, 2015/1/11 2:40:00,6,0,0,0,0,0,0,0,0,
729, 2015/1/11 3:0:00,6,0,0,0,0,0,0,0,0,
730, 2015/1/11 3:20:00,6,0,0,0,0,0,0,0,0,
731, 2015/1/11 3:40:00,6,0,0,0,0,0,0,0,0,
732, 2015/1/11 4:0:00,6,0,0,0,0,0,0,0,0,
733, 2015/1/11 4:20:00,6,0,0,0,0,0,0,0,0,
734, 2015/1/11 4:40:00,6,0,0,0,0,0,0,0,0,
735, 2015/1/11 5:0:00,6,0,0,0,0,0,0,0,0,
736, 2015/1/11 5:20:00,6,0,0,0,0,0,0,0,0,
737, 2015/1/11 5:40:00,6,0,0,0,0,0,0,0,0,
738, 2015/1/11 6:0:00,6,0,0,0,0,0,0,0,0,
739, 2015/1/11 6:20:00,6,0,0,0,0,0,0,0,0,
740, 2015/1/11 6:40:00,6,0,0,0,0,0,0,0,0,
741, 2015/1/11 7:0:00,6,0,0,0,0,0,0,0,0,
742, 2015/1/11 7:20:00,6,0,0,0,0,0,0,0,0,
743, 2015/1/11 7:40:00,6,0,0,0,0,0,0,0,0,
744, 2015/1/11 8:0:00,6,0,0,0,0,0,0,0,0,
745, 2015/1/11 8:20:00,6,0,0,0,0,0,0,0,0,
746, 2015/1/11 8:40:00,6,0,0,0,0,0,0,0,0,
747, 2015/1/11 9:0:00,6,0,0,0,0,0,0,0,0,
748, 2015/1/11 9:20:00,6,0,0,0,0,0,0,0,0,
749, 2015/1/11 9:40:00,6,0,0,0,0,0,0,0,0,
750, 2015/1/11 10:0:00,6,0,0,0,0,0,0,0,0,
751, 2015/1/11 10:20:00,6,0,0,0,0,0,0,0,0,
752, 2015/1/11 10:40:00,6,0,0,0,0,0,0,0,0,
753, 2015/1/11 11:0:00,6,0,0,0,0,0,0,0,0,
754, 2015/1/11 11:20:00,6,0,0,0,0,0,0,0,0,
755, 2015/1/11 11:40:00,6,0,0,0,0,0,0,0,0,
756, 2015/1/11 12:0:00,6,0,0,0,0,0,0,0,0,
757, 2015/1/11 12:20:00,6,0,0,0,0,0,0,0,0,
758, 2015/1/11 12:40:00,6,0,0,0,0,0,0,0,0,
759, 2015/1/11 13:0:00,6,0,0,0,0,0,0,0,0,
760, 2015/1/11 13:20:00,6,0,0,0,0,0,0,0,0,
761, 2015/1/11 13:40:00,6,0,0,0,0,0,0,0,0,
762, 2015/1/11 14:0:00,6,0,0,0,0,0,0,0,0,
763, 2015/1/11 14:20:00,6,0,0,0,0,0,0,0,0,
764, 2015/1/11 14:40:00,6,0,0,0,0,0,0,0,0,
765, 2015/1/11 15:0:00,6,0,0,0,0,0,0,0,0,
766, 2015/1/11 15:20:00,6,0,0,0,0,0,0,0,0,
767, 2015/1/11 15:40:00,6,0,0,0,0,0,0,0,0,
768, 2015/1/11 16:0:00,6,0,0,0,0,0,0,0,0,
769, 2015/1/11 16:20:00,6,0,0,0,0,0,0,0,0,
770, 2015/1/11 16:40:00,6,0,0,0,0,0,0,0,0,
771, 2015/1/11 17:0:00,6,0,0,0,0,0,0,0,0,
772, 2015/1/11 17:20:00,6,0,0,0,0,0,0,0,0,
773, 2015/1/11 17:40:00,6,0,0,0,0,0,0,0,0,
774, 2015/1/11 18:0:00,6,0,0,0,0,0,0,0,0,
775, 2015/1/11 18:20:00,6,0,0,0,0,0,0,0,0,
776, 2015/1/11 18:40:00,6,0,0,0,0,0,0,0,0,
777, 2015/1/11 19:0:00,6,0,0,0,0,0,0,0,0,
778, 2015/1/11 19:20:00,6,0,0,0,0,0,0,0,0,
779, 2015/1/11 19:40:00,6,0,0,0,0,0,0,0,0,
780, 2015/1/11 20:0:00,6,0,0,0,0,0,0,0,0,
781, 2015/1/11 20:20:00,6,0,0,0,0,0,0,0,0,
782, 2015/1/11 20:40:00,6,0,0,0,0,0,0,0,0,
783, 2015/1/11 21:0:00,6,0,0,0,0,0,0,0,0,
784, 2015/1/11 21:20:00,6,0,0,0,0,0,0,0,0,
785, 2015/1/11 21:40:00,6,0,0,0,0,0,0,0,0,
786, 2015/1/11 22:0:00,6,0,0,0,0,0,0,0,0,
787, 2015/1/11 22:20:00,6,0,0,0,0,0,0,0,0,
788, 2015/1/11 22:40:00,6,0,0,0,0,0,0,0,0,
789, 2015/1/11 23:0:00,6,0,0,0,0,0,0,0,0,
790, 2015/1/11 23:20:00,6,0,0,0,0,0,0,0,0,
791, 2015/1/11 23:40:00,6,0,0,0,0,0,0,0,0,
792, 2015/1/12 0:0:00,6,0,0,0,0,0,0,0,0,
793, 2015/1/12 0:20:00,6,0,0,0,0,0,0,0,0,
794, 2015/1/12 0:40:00,6,0,0,0,0,0,0,0,0,
